week52change;week52high;week52low;marketcap;employees;day200MovingAvg;day50MovingAvg;float;avg10Volume;avg30Volume;ttmEPS;ttmDividendRate;companyName;sharesOutstanding;maxChangePercent;year5ChangePercent;year2ChangePercent;year1ChangePercent;ytdChangePercent;month6ChangePercent;month3ChangePercent;month1ChangePercent;day30ChangePercent;day5ChangePercent;nextDividendDate;dividendYield;nextEarningsDate;exDividendDate;peRatio;beta;symbol
-0.017911;42.9;21.79;1821808692.0;526.0;34.74;30.9;49318034.0;199651.2;223632.8;2.7888;0.66;ServisFirst Bancshares, Inc.;55278788;1.3375;0.8729;-0.258;-0.017865;-0.130808;-0.106893;-0.162196;0.070254;-0.00726;0.071944;;0.02047664011450213;2020-07-06;2020-03-23;12.03;1.2651012576246619;SFBS
-0.474582;13.41;4.53;140058026.0;;10.07;6.01;21089814.0;90146.9;108943.07;0.8453;1.0;Safeguard Scientifics, Inc.;21103716;-0.23;-0.6449;-0.5203;-0.45934;-0.413941;-0.450043;-0.329334;0.210788;0.195095;0.089011;;0.16041116033693817;2020-07-18;2019-12-07;7.95;1.12755930585853;SFE
-0.973137;64.79;0.93;11315895.0;;6.95;1.36;;4566265.4;2461283.0;-34.3165;;Safe-T Group Ltd.;8700332;-1.024;-1.045;-1.0019;-0.975524;-0.58748;-0.838847;-0.368235;0.09566;0.0;0.09497;;;;;-0.04;-0.277540288992135;SFET
-0.08363024255687641;33.92;11.1;2344522285.0;8231.0;21.21;16.4;53088023.0;4841209.4;3629997.3;0.2613;;Stitch Fix, Inc.;56902538;0.4634;0.4818;0.0559;-0.08418;-0.119844;-0.020096;-0.198367;0.413944;0.487458;0.03528;;;2020-06-05;;89.62;0.9403981685882183;SFIX
-0.272988;15.7;6.59;1205447735.0;11.0;13.32;10.16;123859442.0;953415.0;809943.3;-0.3419;1.4;SFL Corp. Ltd.;124368245;-0.334;-0.3859;-0.3374;-0.279423;-0.344199;-0.314469;-0.25109;-0.033715;-0.014215;0.02722;2020-06-06;0.14860897756498953;2020-08-19;2020-02-26;-28.52;1.0932965136538444;SFL
0.19666316238062875;28.14;13.0;3005100095.0;31112.0;19.0;20.54;118290791.0;2672609.0;2834707.8;1.6319;;Sprouts Farmers Markets, Inc.;123267961;-0.4044;-0.1915;0.0991;0.197131;0.319078;0.249035;0.41863;0.179787;0.3;-0.014304;;;2020-07-27;;15.59;0.5220676447065825;SFM
-0.348127;27.49;14.13;1784596914.0;3282.0;23.4;17.39;112540990.0;746249.8;617670.04;2.662;0.67;Simmons First National Corp.;110370840;0.7477;-0.2756;-0.502;-0.350605;-0.418063;-0.372049;-0.350617;-0.061293;-0.197626;0.08168;2020-05-29;0.042085643340731775;2020-07-11;2020-02-27;6.1;1.315348239714156;SFNC
-0.252598;45.84;21.77;212487361.0;243.0;38.34;26.98;7387312.0;30587.6;26330.1;3.4203;;Southern First Bancshares, Inc.;7758209;3.2909;0.476;-0.4502;-0.256796;-0.376916;-0.388552;-0.36444;0.046416;-0.097386;0.065074;;;2020-07-14;;8.36;1.4020923588534646;SFST
-0.011524125203601023;10.52;9.53;79498444.0;;10.13;10.11;;17967.0;21987.23;;;Osprey Technology Acquisition Corp.;32184202;-0.0117;-0.0113;-0.0114;-0.011347;-0.009389;-0.011593;-0.024599;-0.0043;-0.011553;0.009537;;;;;;-0.1903219953000678;SFTW
-0.788727;6.4;0.84;78386208.0;;2.07;1.31;50661410.0;117819.6;95842.79;-0.0919;;Fang Holdings Ltd.;65639882;-0.8917;-0.9788;-0.9979;-0.800072;-0.628698;-0.40876;-0.530654;0.053108;0.054212;0.24921;;;;2015-02-24;-13.42;-0.09024294253337796;SFUN
-0.505022;15.08;5.22;776691226.0;1092.0;8.43;7.2;3968735.0;21734.3;8471.99;-2.014;;Sirius International Insurance Group Ltd.;120713704;-0.5716;-0.5826;-0.5593;-0.523804;-0.267982;-0.215985;-0.256525;-0.159003;-0.18641;-0.045063;;;;;-3.4;0.08395607879362907;SG
-0.12334;32.9;21.0;154016560.0;1008.0;29.75;27.15;4989979.0;9842.7;9949.94;2.368;1.23;Saga Communications, Inc.;5092578;-0.5402;-0.3767;-0.3613;-0.12541;-0.172666;-0.160828;-0.177505;-0.005992;-0.161154;0.054225;;0.04963198155100304;;2020-02-28;11.2;1.236675101420671;SGA
-0.082591;35.94;16.0;50181933.0;115.0;24.44;28.3;2165814.0;1453.1;1293.17;2.0863;0.48;Southwest Georgia Financial Corp.;2674305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.02534463008630408;;2020-02-26;9.1;;SGB
-0.8566433636051219;36.0;1.21;4158453.0;7.0;6.0;3.19;1595720.0;1519054.9;1214941.27;-13.053;;SG Blocks, Inc.;1674792;-1.0096;-1.0055;-1.0045;-0.833881;-0.381;-0.49623;0.012;-0.327559;-0.321449;0.063508;;;2020-07-31;;-0.2;0.03594426390074575;SGBX
-0.44239;19.23;6.3;147643826.0;3512.0;13.05;8.6;9039169.0;43404.9;40603.4;0.8791;0.4;Superior Group of Cos., Inc.;16048939;0.6736;-0.5179;-0.6002;-0.449237;-0.331146;-0.293647;-0.186411;0.433071;0.063482;0.109052;;0.04301073431482115;2020-07-14;2020-01-30;11.3;1.67462590540259;SGC
1.274218;170.6;65.7;27505119967.0;1647.0;109.0;136.44;179011172.0;1514385.8;1371260.75;-1.8912;;Seattle Genetics, Inc.;178950167;68.2146;2.9278;1.7081;1.283799;0.386879;0.301306;0.34129;0.109964;0.286749;-0.039137;;;2020-07-22;;-87.04;0.7139494816439402;SGEN
-0.136108;50.2;30.69;17019107.0;;41.19;35.59;;5680.1;7203.4;;;iPath Series B Bloomberg Sugar Subindex Total Return ETN;470764;-0.2038;-0.2007;-0.2;-0.134045;-0.156327;-0.127954;-0.271493;0.087567;0.023638;0.054059;;;;;;0.1669431001041589;SGG
0.4438014952845168;39.16;16.65;643631168.0;1718.0;29.44;24.7;14061048.0;145500.5;215563.9;-0.074465;;SMART Global Holdings, Inc.;24798346;0.811;0.9723;-0.4638;0.442147;-0.346071;-0.171069;-0.141186;0.193793;0.010462;0.045846;;;2020-06-03;;-364.34;1.558306607875076;SGH
-0.834171;17.0;1.99;8193004.0;21.0;6.65;2.61;2676026.0;1139922.5;656587.31;-5.4357;;Sigma Labs, Inc.;3213299;0.7252;-1.0092;-0.8514;-0.815469;-0.770819;-0.766207;-0.595288;0.140932;0.243985;0.094813;;;2020-08-13;;-0.47;0.9923404137964839;SGLB
0.2589606078820996;5.3;2.14;14427939.0;3152.0;3.9;3.05;3442136.0;4439.2;4938.24;0.4307;;SigmaTron International, Inc.;4306906;-0.4401;-0.6196;-0.4993;0.262039;-0.184935;-0.252356;-0.11832;0.074212;0.153893;0.09;;;;;6.94;0.26168230889138233;SGMA
0.14694;13.56;4.97;1343350365.0;364.0;8.85;7.87;94306639.0;2677159.0;2089587.65;-0.8698;;Sangamo Therapeutics, Inc.;119921317;2.6723;-0.0985;-0.3247;0.146662;0.363938;0.13551;0.59694;0.374711;0.50216;0.10818;;;2020-07-30;;-13.6;1.1164498227860404;SGMO
-0.272481;32.93;3.86;1371878351.0;9940.0;20.45;9.99;58631225.0;1843901.2;1839932.88;-2.9066;;Scientific Games Corp.;95702003;1.733;-0.0191;-0.7705;-0.276498;-0.480364;-0.501352;-0.375184;0.584019;0.593806;0.22643;;;2020-07-22;;-5.2;1.7771799568570645;SGMS
-0.010194;1.21;0.7396;103819992.0;8.0;0.9505;0.966;39151619.0;9425.5;11805.73;-0.3195;;SGOCO Group Ltd.;102383084;-0.9729;-0.6083;-0.1095;-0.006288;0.053752;0.0;0.037347;0.032416;0.113381;0.054995;;;;;-3.5;-0.13144394305284782;SGOC
-0.13555;1.43;0.57;15378414.0;22662.0;1.0474;0.7538;9845107.0;19618.3;20877.42;0.1181;;SPAR Group, Inc.;21463304;-0.8052;-0.4718;-0.4928;-0.141589;-0.45823;-0.457296;-0.451855;-0.041025;-0.148929;-0.005214;;;;;6.0;0.75572303525753;SGRP
0.38643;20.57;4.0;717804315.0;7035.0;11.29;8.55;23992739.0;1121342.1;1434831.5;-2.547;;Surgery Partners, Inc.;51857877;-0.225;-0.227;-0.2792;0.401364;-0.130745;0.104533;-0.222408;0.55731;0.890239;0.449848;;;2020-08-08;;-5.86;1.8505112979234895;SGRY
-0.239;10.48;6.12;352019444.0;3486.0;8.91;7.53;41644338.0;102770.8;129686.5;0.5268;0.5;Star Group LP;47120786;-0.6174;-0.071;-0.2251;-0.237;-0.212103;-0.187119;-0.148899;0.07089;-0.005343;0.03034;;0.06776292113631094;;2020-04-17;14.71;0.7400843723597734;SGU
-0.114506;106.89;30.7;2224452147.0;7914.0;71.84;45.91;36726535.0;1434513.3;2202963.64;0.5399;;Shake Shack, Inc.;39570455;0.1441;-0.282;-0.1245;-0.112421;-0.148102;-0.127578;-0.296682;0.064178;0.178774;0.07736;;;2020-08-09;;102.2;1.4146696777789678;SHAK
-0.47431;18.0;7.99;109197182.0;307.0;15.04;9.96;12382861.0;33104.0;31218.4;1.2436;0.45;Shore Bancshares, Inc.;12897933;-0.6465;-0.1054;-0.544;-0.4747;-0.504537;-0.485725;-0.459024;-0.029191;-0.159099;-0.011666;;0.05173540820861358;2020-07-21;2020-04-30;6.96;1.5251883984989658;SHBI
0.12303775764208139;60.43;30.07;2495144911.0;1166.0;41.43;50.26;49952485.0;162684.8;219965.6;1.0931;0.3;Shenandoah Telecommunications Co. (Virginia);51566821;19.8473;2.1766;0.5755;0.12502;0.187861;0.358234;0.008999;-0.049988;-0.028933;0.043768;;0.006074717042702664;2020-07-26;2019-11-11;47.34;0.9911123411237189;SHEN
-0.387216;41.0;17.69;11882910489.0;;32.03;23.11;;170986.5;189026.4;12.493;1.57;Shinhan Financial Group Co., Ltd.;502010234;0.5254;-0.4301;-0.489;-0.39014;-0.369146;-0.384299;-0.143784;0.060361;0.012495;0.011076;;0.06516122333329213;2020-07-19;2019-12-21;1.94;1.0495172180858852;SHG
-0.413063;46.97;22.23;908502521.0;8906.0;28.7;26.07;;41122.3;52965.15;3.107;3.7173;Sinopec Shanghai Petrochemical Co. Ltd.;35608749;1.3143;-0.5097;-0.6374;-0.418131;-0.180686;-0.04883;-0.01083;-0.077854;0.028875;0.010602;;0.1457719938134686;2020-08-11;2019-06-12;8.72;0.5351887835553278;SHI
-0.8889748991651703;1.29;0.12;37323087.0;39.0;0.4269;0.1659;248779362.0;73728772.8;71431816.8;-3.6033;;Seanergy Maritime Holdings Corp.;274882289;-1.0;-1.0341;-1.0092;-0.88232;-0.743099;-0.731191;-0.587596;-0.088584;0.0;0.015102;;;2020-05-29;;-0.04;1.0992614978975144;SHIP
0.023982;10.15;9.9;301456061.0;4.0;9.97;10.1;23331902.0;56322.5;53002.76;0.0836;;Tortoise Acquisition Corp.;23408365;0.0228;0.0232;0.0234;0.023787;-0.003105;0.0;-0.013141;-0.001043;0.001052;-0.002634;;;;;120.97;0.027658335668191557;SHLL
-0.8094306146649978;6.67;0.75;27599571.0;3720.0;3.14;1.15;15639581.0;277917.2;224267.95;-0.8274;;Shiloh Industries, Inc.;24497573;-0.2984;-0.9337;-0.9078;-0.802863;-0.719067;-0.74679;-0.69825;-0.028066;-0.094469;0.330665;;;2020-05-28;;-1.41;1.0264543471059417;SHLO
-0.388952;23.1;5.9;5388346022.0;;17.82;11.36;127641614.0;1501016.1;1744232.2;1.5757;1.848;Shell Midstream Partners LP;396519674;-0.6049;-0.6899;-0.4412;-0.374186;-0.343549;-0.346103;-0.275258;0.176043;0.21624;0.04237;;0.1383752108486344;2020-07-24;2020-04-25;8.94;1.2855166800746947;SHLX
-0.391342;14.83;5.81;1916083575.0;49.0;12.4;8.71;217421709.0;4032515.1;3498508.63;-0.2721;0.77;Sunstone Hotel Investors, Inc.;216498532;-0.5109;-0.4583;-0.4774;-0.395493;-0.378058;-0.379496;-0.323239;0.085;-0.028747;0.18008;;0.0874886565945376;2020-07-25;2020-03-28;-32.54;1.225245005387371;SHO
-0.277804;46.1;17.09;1907989538.0;4108.0;34.15;23.04;80772918.0;1061437.0;924672.93;1.8624;0.58;Steven Madden Ltd.;86081336;10.1519;-0.1385;-0.33;-0.285993;-0.485116;-0.4791;-0.373324;0.055307;-0.115644;0.120691;;0.02627478741575965;2020-05-14;2020-03-14;13.39;1.205037812261922;SHOO
1.901425;847.47;272.37;97160688741.0;;435.2;551.94;108996725.0;3902603.2;4416011.12;-1.196;;Shopify, Inc.;110632884;30.763;31.3456;4.6877;1.879746;0.98628;1.58108;0.662588;0.293246;0.922269;0.046933;;;2020-07-23;;-717.45;1.2240862916802029;SHOP
-0.460317;19.23;4.5;114868402.0;243.0;10.21;7.12;9422365.0;107819.7;95156.55;-1.0183;;SharpSpring, Inc.;12061992;-0.7759;0.5832;0.1936;-0.457093;-0.14201;-0.179396;-0.321104;0.397511;0.64951;0.158485;;;2020-08-05;2014-11-17;-10.1;1.306544338004981;SHSP
0.32347529801232283;628.22;336.21;54119980531.0;61800.0;547.1;497.44;82947709.0;645747.5;591477.11;18.5216;4.78;The Sherwin-Williams Co.;94405636;21.1104;0.9597;0.505;0.335056;-0.003357;-0.008647;0.005341;0.142964;0.158847;0.00293;2020-05-06;0.008624023887720378;2020-07-04;2020-05-19;33.51;1.0467592029898918;SHW
0.18662;17.51;7.7;282080763.0;220.0;14.65;12.3;15961134.0;206199.9;137193.7;1.118;;Silvergate Capital Corp.;18844579;0.1857;0.1831;0.1826;0.18243;-0.07229;-0.058428;-0.100432;0.13434;0.31626;0.038659;;;;;14.07;0.9433921778329473;SI
0.04287;23.2;7.3;503145247.0;271.0;18.37;14.11;21865806.0;114906.4;186201.63;-1.7091;;SI-BONE, Inc.;29664634;-0.1542;-0.1555;-0.1545;0.044168;-0.212135;-0.017534;-0.109284;0.23131;0.25393;0.096736;;;2020-08-08;;-10.68;0.9748093120937419;SIBN
-0.809157;13.76;1.3;70814998.0;1878.0;8.4;2.49;20654183.0;184776.7;141332.73;0.1125;;Select Interior Concepts, Inc.;26525848;-0.8082;-0.792;-0.8048;-0.8028;-0.713163;-0.74464;-0.68634;0.413989;0.081816;0.197727;;;2020-08-26;;24.22;2.102737945688081;SIC
-0.6447115875561864;4.9;1.04;2127629793.0;39143.0;2.8;1.36;1399664032.0;2347772.9;2141608.57;0.1045;0.0764;Companhia Siderurgica Nacional;1436928614;0.888;-0.3887;-0.4174;-0.66033;-0.600741;-0.47767;-0.473544;0.137733;0.081578;0.1323;;0.05105020221759728;2020-07-27;2020-04-21;13.89;1.7248570088735298;SID
-0.322559;12.79;5.25;204506348.0;135.0;8.72;6.73;9774589.0;28430.0;27599.72;0.139;;Siebert Financial Corp.;30874089;1.678;3.1977;-0.388;-0.329496;-0.265174;-0.400944;-0.249272;0.039318;-0.091816;0.068079;;;;2016-10-01;49.82;1.7270491796466862;SIEB
-0.4663954352063716;10.09;1.0;197009218.0;340.0;5.97;2.2;43481539.0;3322400.3;2535423.46;-2.6167;;Sientra, Inc.;51495971;-0.809;-0.846;-0.8067;-0.468368;-0.576688;-0.571856;-0.30337;1.124822;0.942489;0.354464;;;2020-08-02;;-1.5;2.1219060825597404;SIEN
0.41691423042030445;5.66;1.94;25786517.0;454.0;3.25;2.7;2500945.0;1929696.0;650533.6;-0.5741;;SIFCO Industries, Inc.;6013575;1.8748;-0.7143;-0.2698;0.408641;-0.044294;0.7281;-0.055179;0.871806;0.828293;-0.043881;;;;2014-10-22;-7.58;0.2760545244049272;SIF
-0.34138;1.67;0.57;170401683.0;2689.0;1.2017;0.886;;47065.3;63957.09;0.0899;0.014682;Sify Technologies Ltd.;180675769;-0.7701;-0.3509;-0.5812;-0.34162;-0.272375;-0.279087;-0.279;0.072652;0.182425;-0.05325;;0.016011825273823062;2020-07-07;2019-05-09;10.59;0.7581278276435889;SIFY
-0.523574;32.41;5.7;539008204.0;26489.0;16.69;8.91;53126690.0;2961983.9;3119858.38;1.4153;1.51;Signet Jewelers Ltd.;52690724;-0.5749;-0.9251;-0.7704;-0.530977;-0.467895;-0.375;-0.663144;0.408574;0.30092;0.125618;;0.14864691776057964;2020-06-08;2020-01-30;7.78;2.126055774414731;SIG
0.028633139351144043;6.4;4.16;486374876.0;42.0;5.22;5.38;56324464.0;305223.7;253447.0;-0.226;;SIGA Technologies, Inc.;83460285;2.018;1.969;-0.0964;0.027852;0.256707;0.21996;0.322293;0.103608;0.114595;0.070702;;;;;-28.34;0.7174378810966765;SIGA
-0.287979;83.8;37.75;3182703154.0;2499.0;64.58;50.67;60283726.0;426453.0;378952.07;3.8078;0.87;Selective Insurance Group, Inc.;60861740;3.1764;0.9205;-0.0704;-0.284025;-0.213984;-0.195343;-0.204039;0.066774;-0.014065;0.120634;;0.017098747689577875;2020-07-15;2020-05-15;14.49;1.171954011013081;SIGI
0.091997;39.3;21.43;238886467.0;262.0;31.71;29.71;7495780.0;19645.4;25129.05;1.0975;;Silicom Ltd.;7455122;95.7957;-0.105;-0.1257;0.092381;-0.01613;0.010451;0.019604;0.15;0.12079;0.028742;;;2020-07-18;2017-03-21;31.14;0.5404367715761451;SILC
-0.212295;52.7;21.65;1249906672.0;232.0;38.89;36.44;28323426.0;644272.1;668486.74;-1.2671;;Silk Road Medical, Inc.;32338366;0.06;0.06;0.06;-0.219844;-0.048991;0.053416;-0.18565;0.014854;0.063031;-0.021536;;;2020-08-02;;-31.46;1.233084542002203;SILK
1.800584;9.18;3.22;842880083.0;;6.46;6.4;81469865.0;1287688.6;1118346.01;-0.5387;;SilverCrest Metals, Inc.;92886630;79.4488;79.1788;3.9692;1.820247;0.277207;0.533672;0.12194;0.357729;0.573163;0.076642;;;;;-17.9;0.5051739722850073;SILV
-0.277722;11.22;5.9;1162247836.0;4394.0;9.1;6.67;;859.8;826.07;-0.5627;0.581811;Grupo SIMEC SAB de CV;171513056;4.3682;-0.24;-0.3092;-0.279457;-0.348084;-0.267248;-0.314668;0.10005;-0.07479;0.149068;;0.08640474889369021;;2020-03-04;-12.93;0.597803254651977;SIM
0.237884;53.26;26.91;1822631560.0;;41.75;41.2;38298013.0;511697.2;358799.2;1.8416;1.41;Silicon Motion Technology Corp.;36748567;3.7644;0.5458;-0.0099;0.240114;-0.049548;0.121566;0.096348;0.08406;0.17364;0.131715;2020-07-23;0.02820696753344667;2020-07-25;2020-05-05;26.26;0.9124134896024321;SIMO
-0.323753;49.77;27.03;2376961309.0;8316.0;38.67;32.59;62336528.0;780075.3;569781.5;-0.2952;;SINA Corp.;71207212;3.5197;-0.1013;-0.6635;-0.313763;-0.253253;-0.027625;-0.090635;-0.01352;-0.013879;-0.025504;;;2020-08-02;;-114.94;0.720969746556706;SINA
-0.517821;0.86;0.2831;7607846.0;26.0;0.5611;0.3905;14030562.0;145021.3;200587.25;-0.3828;;Sino-Global Shipping America Ltd.;18971441;-0.9855;-0.7691;-0.7052;-0.529519;-0.16475;-0.276108;-0.065571;-0.054623;0.05658;0.086849;;;2020-09-12;;-1.13;0.3764941059224489;SINO
-0.87803;6.9;0.29;7554550.0;29.0;1.3913;0.5161;10321542.0;1419200.6;1517592.2;-6.1146;;SINTX Technologies, Inc.;10591031;-1.0;-1.0314;-0.9862;-0.890777;-0.525305;-0.54735;0.074155;0.596076;0.833093;0.00963;;;2020-07-25;;-0.11;0.11687693210225822;SINT
-0.067755;7.6;4.23;23321729933.0;4649.0;6.55;5.36;1241703859.0;39823334.9;30328781.24;0.2412;0.05205;Sirius XM Holdings, Inc.;4402585636;6.3596;0.3382;-0.2539;-0.068068;-0.282805;-0.240693;-0.271237;0.029918;-0.010755;-0.028145;;0.010142573227321374;2020-07-21;2020-05-03;23.03;0.9753609299506493;SIRI
-0.587425;16.32;3.6;1141732149.0;377.0;12.23;5.55;152503871.0;2556178.9;2609031.8;0.337;0.8;SITE Centers Corp.;197772688;-0.8932;-0.8352;-0.5231;-0.577779;-0.574445;-0.600169;-0.561799;0.21983;-0.102582;0.254594;;0.1387258237843245;2020-07-22;2020-02-26;18.0;1.43686096332761;SITC
0.47728;120.82;54.72;4156045154.0;4733.0;86.15;79.78;41740601.0;345100.0;403131.69;2.133;;SiteOne Landscape Supply, Inc.;43118807;2.6479;2.6633;0.1851;0.49081;0.050004;0.094987;-0.146128;0.318204;0.242065;0.07167;;;2020-07-18;;48.39;1.3914255318657796;SITE
0.758739;37.3;16.14;496890584.0;147303.0;24.0;23.07;4638929.0;97882.9;63920.38;;;SiTime Corp.;15559685;0.7473;0.7561;0.7349;0.768148;0.338202;0.797953;0.131549;0.689548;0.540842;0.294581;;;2021-02-08;;;-0.3679122779323023;SITM
-0.18005611252877932;277.35;131.45;10261153208.0;3656.0;215.4;172.7;52553030.0;537580.3;499780.34;19.812;;SVB Financial Group;53119802;9.6011;0.4296;-0.4296;-0.181496;-0.25268;-0.173956;-0.226035;0.144709;0.028673;0.10468;;;2020-07-13;;9.96;1.6357404098845847;SIVB
-0.09569444948163197;28.4;12.67;1247414822.0;;25.25;22.69;;29283.0;40746.83;;0.5788;SVB Financial Group;51940316;-0.0974;-0.0938;-0.0947;-0.096635;-0.094;-0.094034;-0.107086;0.031707;0.021124;-0.01478;;0.024339684769741483;;2020-04-27;;-1.559664597718844;SIVBP
-0.572374;60.15;8.94;2002157394.0;2472.0;39.1;16.33;78991202.0;4065719.9;4890127.6;1.9468;2.73;Six Flags Entertainment Corp.;88720022;1.4364;-0.5358;-0.6468;-0.576093;-0.510694;-0.506757;-0.2749;0.5399;0.448635;0.20838;;0.11816334017491463;2020-07-10;2020-02-25;12.37;1.607460528186831;SIX
-0.193041;35.22;19.72;2521420476.0;1153.0;31.07;25.8;95621550.0;718695.2;852623.5;1.0454;1.218;South Jersey Industries, Inc.;95201756;2.453;0.0088;-0.1571;-0.188904;-0.173457;-0.118395;-0.182482;-0.00679;0.018181;0.048793;2020-06-01;0.04361999693036377;2020-08-02;2020-03-12;27.4;1.1732391232801411;SJI
-0.014707847205636951;27.43;14.1;2343136835.0;;25.42;23.89;;22225.8;22244.63;;;South Jersey Industries, Inc.;93787400;-0.0143;-0.0143;-0.0147;-0.014242;-0.067755;-0.027;-0.040846;0.01208;0.062978;0.016663;;;;;;0.148267027821988;SJIJ
-0.053437;60.28;46.31;5033138484.0;;53.1;51.38;;38605.1;31087.7;;3.7702;South Jersey Industries, Inc.;92953559;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2020-06-26;0.0695750172361754;;2020-03-22;;;SJIU
-0.158128;133.61;95.52;12421792850.0;7429.0;112.43;114.7;115893056.0;1211452.5;1135756.1;5.6253;4.47;The J. M. Smucker Co.;116007178;2.1416;-0.0941;-0.0308;-0.153651;0.057238;-0.004825;-0.017722;-0.090882;-0.043817;-0.061802;;0.04159157975725181;2020-05-28;2020-05-11;20.0;0.4356988352914186;SJM
-0.209427;21.0;12.5;8278887480.0;;19.1;15.95;461482322.0;649568.2;767260.2;1.061;0.925956385228356;Shaw Communications, Inc.;507519303;2.1186;-0.2747;-0.2194;-0.218264;-0.2138;-0.216678;-0.15395;0.011077;-0.017433;0.01401;2020-06-11;0.05570798168154732;;2020-05-10;16.0;0.9131124627982763;SJR
-0.35847;4.27;1.46;132340354.0;;2.56;2.31;45193947.0;121443.5;107667.5;0.1444;0.139;San Juan Basin Royalty Trust;48173785;-0.8502;-0.7483;-0.628;-0.354442;0.119;0.157743;0.175292;0.25;0.289322;0.081874;2020-05-14;0.04886213579544174;;2020-04-18;19.8;0.798183910849853;SJT
-0.065729;76.79;46.0;1721779958.0;754.0;67.3;59.53;26574494.0;164599.9;164759.4;0.7124;1.24;SJW Group;28834951;3.687;1.0079;0.0002;-0.065261;-0.153363;-0.150707;-0.172592;-0.016192;-0.043211;0.114913;;0.020780432036386277;2020-07-21;2020-05-06;88.09;1.1815728860844232;SJW
-0.205318;25.17;14.7;12675493464.0;;22.0;17.75;683603127.0;477835.1;451547.06;1.1965;0.935381;SK Telecom Co., Ltd.;680013510;0.3553;-0.2597;-0.1739;-0.198254;-0.168634;-0.183696;-0.027756;-0.01567;0.075202;0.034834;;0.04813065381632446;2020-07-11;2019-12-25;16.02;0.6554896928014035;SKM
-0.6738788810902453;18.2;4.1;598650270.0;656.0;13.12;6.45;91894356.0;4184141.8;4123301.9;-0.0303;1.4261;Tanger Factory Outlet Centers, Inc.;96227822;-0.1994;-0.8544;-0.701;-0.672471;-0.571958;-0.59261;-0.511567;0.202079;-0.133131;0.08;;0.2303931534233443;2020-07-28;2020-04-26;-207.43;1.4235621890438688;SKT
-0.008667;44.7;17.35;4805754139.0;13299.0;35.48;26.16;135481825.0;2156875.8;2169148.85;1.8949;;SKECHERS USA, Inc.;138981416;12.2541;-0.1444;-0.0374;-0.008628;-0.327862;-0.275691;-0.150397;0.166252;0.106007;0.172078;;;2020-07-03;2015-10-04;15.86;1.3122212896835848;SKX
-0.019031;37.05;11.21;1396601125.0;;27.44;18.31;54766475.0;716445.4;611662.39;1.0293;;Skyline Champion Corp.;57065340;-0.079;6.3592;-0.1709;-0.018394;-0.242689;-0.236226;-0.134327;0.578767;0.44866;0.197505;;;2020-07-25;2018-05-30;24.2;1.309854544838164;SKY
1.243183;3.76;1.0;74442364.0;137.0;1.55;1.76;16117603.0;91213.3;34161.94;-2.05;;Sky Solar Holdings Ltd.;21505860;-0.8531;-0.8727;0.0941;1.23659;1.365136;1.183874;0.921796;1.200453;1.242902;0.817371;;;;;-1.71;0.42064550968578446;SKYS
-0.537438;68.3;10.6;1427663663.0;14166.0;50.49;25.78;48689953.0;865829.4;757644.2;5.5751;0.5;Sky West, Inc.;51745056;1.7728;0.7087;-0.5375;-0.528098;-0.579967;-0.5437;-0.473763;0.20571;-0.007227;0.180381;;0.01862925389779943;2020-07-13;2020-03-22;5.04;1.7686021387425535;SKYW
-0.01982;127.3;67.68;4218624808.0;1566.0;104.9;91.72;43105885.0;326363.5;326168.35;0.389;;Silicon Laboratories, Inc.;44336426;2.6735;0.7862;-0.0994;-0.01976;-0.214834;-0.101004;-0.047485;0.052521;0.053145;0.033258;;;2020-07-16;;254.46;1.6415238363403108;SLAB
-0.5446910407491886;43.2;12.05;25252243700.0;108103.0;30.24;15.72;1418536586.0;15682968.3;19332898.58;-13.5138;2.0;Schlumberger NV;1399712639;-0.083;-0.8188;-0.785;-0.551084;-0.563711;-0.536257;-0.43007;0.165634;0.082553;0.119989;2020-05-23;0.11578032925377371;2020-07-11;2020-02-07;-1.41;1.5180691167995473;SLB
-0.8034668317302396;15.27;0.8;200244136.0;2180.0;5.92;1.65;68927616.0;1917246.0;2211953.2;-5.2717;0.2076;U.S. Silica Holdings, Inc.;75951034;-0.8648;-0.9565;-0.9433;-0.811416;-0.586499;-0.438484;-0.49129;1.072946;0.731111;0.415192;;0.0824703756418523;2020-08-02;2020-02-27;-0.51;1.7341063961252956;SLCA
-0.372119;12.6;6.22;135233555.0;222.0;10.7;7.66;16096213.0;65866.4;98618.89;0.5794;;Select Bancorp, Inc.;18617166;-0.0425;0.0171;-0.4381;-0.377779;-0.415602;-0.396211;-0.383293;0.030079;-0.012475;0.079033;;;2020-07-30;;13.15;0.98405616422443;SLCT
-0.49245949455061805;13.73;2.03;150685548.0;125.0;5.76;2.58;29744074.0;400015.0;295311.76;-2.7751;;Solid Biosciences, Inc.;47713788;-0.8216;-0.8286;-0.8659;-0.474275;-0.300118;-0.277116;-0.013141;0.396046;0.292844;0.106561;;;2020-07-24;;-1.27;1.141203137389081;SLDB
